%Date,Datum utkání,Timestamp,Čas utkání,datum a čas,domácí,hosté,Doma/Venku,skóre,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,hřiště,poznámka
2024-04-07 10:15:00,2024-04-07,2024-04-07,10:15:00,07.04.2024 10:15,TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),FC Nový Hradec Králové (2),D,1 : 5 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Dvůr Králové nad Labem,
2024-04-07 14:00:00,2024-04-07,2024-04-07,14:00:00,07.04.2024 14:00,FC Vrchlabí (4),FC Spartak Rychnov nad Kněžnou (8),V,2 : 1 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,"Vrchlabí, UMT",
2024-04-13 09:30:00,2024-04-13,2024-04-13,09:30:00,13.04.2024 09:30,FC Spartak Rychnov nad Kněžnou (8),RMSK Cidlina Nový Bydžov B (1),V,5 : 1 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Rychnov nad Kněžnou,
2024-04-13 10:00:00,2024-04-13,2024-04-13,10:00:00,13.04.2024 10:00,SK Týniště nad Orlicí (5),FC Vrchlabí (4),V,1 : 3 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Týniště - atletický stadion,
2024-04-13 10:15:00,2024-04-13,2024-04-13,10:15:00,13.04.2024 10:15,TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),FK Jaroměř (3),D,2 : 4 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Dvůr Králové nad Labem,
2024-04-13 13:30:00,2024-04-13,2024-04-13,13:30:00,13.04.2024 13:30,TJ Lánov (7),FC Nový Hradec Králové (2),V,0 : 4 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Lánov,
2024-04-20 10:00:00,2024-04-20,2024-04-20,10:00:00,20.04.2024 10:00,SK Týniště nad Orlicí (5),FC Spartak Rychnov nad Kněžnou (8),V,1 : 5 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Týniště - Olšina,
2024-04-20 13:30:00,2024-04-20,2024-04-20,13:30:00,20.04.2024 13:30,FC Vrchlabí (4),TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),V,3 : 0 (K) (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Vrchlabí,
2024-04-20 14:30:00,2024-04-20,2024-04-20,14:30:00,20.04.2024 14:30,FK Jaroměř (3),TJ Lánov (7),V,4 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Jaroměř,
2024-04-21 13:00:00,2024-04-21,2024-04-21,13:00:00,21.04.2024 13:00,FC Nový Hradec Králové (2),RMSK Cidlina Nový Bydžov B (1),V,1 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Nový HK,
2024-04-27 09:30:00,2024-04-27,2024-04-27,09:30:00,27.04.2024 09:30,FC Spartak Rychnov nad Kněžnou (8),FC Nový Hradec Králové (2),V,0 : 7 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Rychnov nad Kněžnou,
2024-04-27 10:15:00,2024-04-27,2024-04-27,10:15:00,27.04.2024 10:15,TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),SK Týniště nad Orlicí (5),D,6 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Dvůr Králové nad Labem,
2024-04-27 13:30:00,2024-04-27,2024-04-27,13:30:00,27.04.2024 13:30,TJ Lánov (7),FC Vrchlabí (4),V,4 : 5 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Lánov,
2024-04-28 14:30:00,2024-04-28,2024-04-28,14:30:00,28.04.2024 14:30,RMSK Cidlina Nový Bydžov B (1),FK Jaroměř (3),V,2 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Kunčice,
2024-05-04 10:00:00,2024-05-04,2024-05-04,10:00:00,04.05.2024 10:00,SK Týniště nad Orlicí (5),TJ Lánov (7),V,1 : 8 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Týniště - Olšina,
2024-05-04 13:30:00,2024-05-04,2024-05-04,13:30:00,04.05.2024 13:30,FC Vrchlabí (4),RMSK Cidlina Nový Bydžov B (1),V,3 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Vrchlabí,
2024-05-04 14:30:00,2024-05-04,2024-05-04,14:30:00,04.05.2024 14:30,FK Jaroměř (3),FC Nový Hradec Králové (2),V,1 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Jaroměř,
2024-05-05 10:15:00,2024-05-05,2024-05-05,10:15:00,05.05.2024 10:15,TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),FC Spartak Rychnov nad Kněžnou (8),D,4 : 4 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Dvůr Králové nad Labem,
2024-05-11 13:30:00,2024-05-11,2024-05-11,13:30:00,11.05.2024 13:30,FK Jaroměř (3),FC Spartak Rychnov nad Kněžnou (8),V,2 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Jaroměř,
2024-05-11 13:30:00,2024-05-11,2024-05-11,13:30:00,11.05.2024 13:30,FC Nový Hradec Králové (2),FC Vrchlabí (4),V,6 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Nový HK,
2024-05-11 13:30:00,2024-05-11,2024-05-11,13:30:00,11.05.2024 13:30,TJ Lánov (7),TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),V,8 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Lánov,
2024-05-11 14:30:00,2024-05-11,2024-05-11,14:30:00,11.05.2024 14:30,RMSK Cidlina Nový Bydžov B (1),SK Týniště nad Orlicí (5),V,5 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Hlušice,
2024-05-08 10:15:00,2024-05-08,2024-05-08,10:15:00,08.05.2024 10:15,TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),RMSK Cidlina Nový Bydžov B (1),D,1 : 16 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Dvůr Králové nad Labem,
2024-05-08 17:00:00,2024-05-08,2024-05-08,17:00:00,08.05.2024 17:00,TJ Lánov (7),FC Spartak Rychnov nad Kněžnou (8),V,2 : 1 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Lánov,
2024-05-18 10:00:00,2024-05-18,2024-05-18,10:00:00,18.05.2024 10:00,SK Týniště nad Orlicí (5),FC Nový Hradec Králové (2),V,0 : 7 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Týniště - Olšina,
2024-05-18 13:30:00,2024-05-18,2024-05-18,13:30:00,18.05.2024 13:30,FC Vrchlabí (4),FK Jaroměř (3),V,3 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Vrchlabí,
2024-05-25 09:30:00,2024-05-25,2024-05-25,09:30:00,25.05.2024 09:30,FC Spartak Rychnov nad Kněžnou (8),FC Vrchlabí (4),V,2 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Rychnov nad Kněžnou,
2024-05-25 10:30:00,2024-05-25,2024-05-25,10:30:00,25.05.2024 10:30,FK Jaroměř (3),SK Týniště nad Orlicí (5),V,16 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Jaroměř,
2024-05-25 13:30:00,2024-05-25,2024-05-25,13:30:00,25.05.2024 13:30,FC Nový Hradec Králové (2),TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),V,6 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Nový HK,
2024-05-25 14:30:00,2024-05-25,2024-05-25,14:30:00,25.05.2024 14:30,RMSK Cidlina Nový Bydžov B (1),TJ Lánov (7),V,5 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Kunčice,
2024-05-29 18:00:00,2024-05-29,2024-05-29,18:00:00,29.05.2024 18:00,FC Vrchlabí (4),SK Týniště nad Orlicí (5),V,9 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Vrchlabí,
2024-06-01 10:15:00,2024-06-01,2024-06-01,10:15:00,01.06.2024 10:15,FK Jaroměř (3),TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),V,9 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Jaroměř,
2024-06-01 13:30:00,2024-06-01,2024-06-01,13:30:00,01.06.2024 13:30,FC Nový Hradec Králové (2),TJ Lánov (7),V,8 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Nový HK,
2024-06-12 17:30:00,2024-06-12,2024-06-12,17:30:00,12.06.2024 17:30,RMSK Cidlina Nový Bydžov B (1),FC Spartak Rychnov nad Kněžnou (8),V,9 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Kunčice,
2024-06-08 09:30:00,2024-06-08,2024-06-08,09:30:00,08.06.2024 09:30,FC Spartak Rychnov nad Kněžnou (8),SK Týniště nad Orlicí (5),V,0 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Rychnov nad Kněžnou,
2024-06-08 13:30:00,2024-06-08,2024-06-08,13:30:00,08.06.2024 13:30,TJ Lánov (7),FK Jaroměř (3),V,1 : 6 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Lánov,
2024-06-08 14:00:00,2024-06-08,2024-06-08,14:00:00,08.06.2024 14:00,TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),FC Vrchlabí (4),D,2 : 1 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Dvůr Králové nad Labem,
2024-06-08 14:30:00,2024-06-08,2024-06-08,14:30:00,08.06.2024 14:30,RMSK Cidlina Nový Bydžov B (1),FC Nový Hradec Králové (2),V,1 : 4 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Hlušice,
2024-06-15 10:00:00,2024-06-15,2024-06-15,10:00:00,15.06.2024 10:00,SK Týniště nad Orlicí (5),TJ Dvůr Králové nad Labem/TJ Sokol Bílá Třemešná (6),V,1 : 2 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Týniště - Olšina,
2024-06-15 13:30:00,2024-06-15,2024-06-15,13:30:00,15.06.2024 13:30,FC Nový Hradec Králové (2),FC Spartak Rychnov nad Kněžnou (8),V,6 : 0 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Nový HK,
2024-06-15 13:30:00,2024-06-15,2024-06-15,13:30:00,15.06.2024 13:30,FC Vrchlabí (4),TJ Lánov (7),V,1 : 1 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Vrchlabí,
2024-06-15 14:30:00,2024-06-15,2024-06-15,14:30:00,15.06.2024 14:30,FK Jaroměř (3),RMSK Cidlina Nový Bydžov B (1),V,6 : 3 (PK:0:0),KP staršího dorostu,St. dorost,St_dorost,2,Jaroměř,
