%Date,Datum utkání,Timestamp,Čas utkání,datum a čas,domácí,hosté,Doma/Venku,skóre,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,hřiště,poznámka
2023-09-28 09:00:00,2023-09-28,2023-09-28,09:00:00,28.09.2023 09:00,TJ Lánov (1),SK Červený Kostelec B (2),V,1 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2023-09-28 10:00:00,2023-09-28,2023-09-28,10:00:00,28.09.2023 10:00,FK Náchod dívky (7),Fotbalový klub Mostek (3),V,2 : 9 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,"Náchod, Na Hamrech",
2023-09-28 10:00:00,2023-09-28,2023-09-28,10:00:00,28.09.2023 10:00,TJ Lánov (1),SK Červený Kostelec B (2),V,1 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2023-09-28 10:45:00,2023-09-28,2023-09-28,10:45:00,28.09.2023 10:45,TJ Sokol Malé Svatoňovice (6),Hostinné/Rudník (4),V,2 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-09-28 11:00:00,2023-09-28,2023-09-28,11:00:00,28.09.2023 11:00,FK Náchod dívky (7),Fotbalový klub Mostek (3),V,0 : 7 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,"Náchod, Na Hamrech",
2023-09-28 11:45:00,2023-09-28,2023-09-28,11:45:00,28.09.2023 11:45,TJ Sokol Malé Svatoňovice (6),Hostinné/Rudník (4),V,1 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-09-28 14:00:00,2023-09-28,2023-09-28,14:00:00,28.09.2023 14:00,Bílá Třemešná/Dvůr Králové B (8),TJ Slavoj Teplice nad Metují (5),D,15 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2023-09-28 15:00:00,2023-09-28,2023-09-28,15:00:00,28.09.2023 15:00,Bílá Třemešná/Dvůr Králové B (8),TJ Slavoj Teplice nad Metují (5),D,15 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2023-09-30 09:00:00,2023-09-30,2023-09-30,09:00:00,30.09.2023 09:00,Fotbalový klub Mostek (3),FK Náchod dívky (7),V,6 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2023-09-30 10:00:00,2023-09-30,2023-09-30,10:00:00,30.09.2023 10:00,TJ Slavoj Teplice nad Metují (5),Bílá Třemešná/Dvůr Králové B (8),V,0 : 5 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2023-09-30 10:00:00,2023-09-30,2023-09-30,10:00:00,30.09.2023 10:00,Hostinné/Rudník (4),TJ Sokol Malé Svatoňovice (6),V,0 : 0 (PK:2:3),OP starších žáků,St. žáci 'B',St_zaci,5,Hostinné,
2023-09-30 10:00:00,2023-09-30,2023-09-30,10:00:00,30.09.2023 10:00,Fotbalový klub Mostek (3),FK Náchod dívky (7),V,10 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2023-09-30 11:00:00,2023-09-30,2023-09-30,11:00:00,30.09.2023 11:00,TJ Slavoj Teplice nad Metují (5),Bílá Třemešná/Dvůr Králové B (8),V,0 : 10 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2023-09-30 11:00:00,2023-09-30,2023-09-30,11:00:00,30.09.2023 11:00,Hostinné/Rudník (4),TJ Sokol Malé Svatoňovice (6),V,3 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Hostinné,
2023-09-30 15:00:00,2023-09-30,2023-09-30,15:00:00,30.09.2023 15:00,SK Červený Kostelec B (2),TJ Lánov (1),V,1 : 1 (PK:3:4),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2023-09-30 16:00:00,2023-09-30,2023-09-30,16:00:00,30.09.2023 16:00,SK Červený Kostelec B (2),TJ Lánov (1),V,4 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2023-10-07 09:00:00,2023-10-07,2023-10-07,09:00:00,07.10.2023 09:00,FK Náchod dívky (7),Hostinné/Rudník (4),V,1 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,"Náchod, Na Hamrech",
2023-10-07 10:00:00,2023-10-07,2023-10-07,10:00:00,07.10.2023 10:00,FK Náchod dívky (7),Hostinné/Rudník (4),V,1 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,"Náchod, Na Hamrech",
2023-10-08 09:00:00,2023-10-08,2023-10-08,09:00:00,08.10.2023 09:00,Bílá Třemešná/Dvůr Králové B (8),SK Červený Kostelec B (2),D,4 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2023-10-08 09:00:00,2023-10-08,2023-10-08,09:00:00,08.10.2023 09:00,TJ Lánov (1),Fotbalový klub Mostek (3),V,0 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2023-10-08 09:00:00,2023-10-08,2023-10-08,09:00:00,08.10.2023 09:00,TJ Sokol Malé Svatoňovice (6),TJ Slavoj Teplice nad Metují (5),V,5 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-10-08 10:00:00,2023-10-08,2023-10-08,10:00:00,08.10.2023 10:00,Bílá Třemešná/Dvůr Králové B (8),SK Červený Kostelec B (2),D,11 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2023-10-08 10:00:00,2023-10-08,2023-10-08,10:00:00,08.10.2023 10:00,TJ Sokol Malé Svatoňovice (6),TJ Slavoj Teplice nad Metují (5),V,10 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-10-08 10:00:00,2023-10-08,2023-10-08,10:00:00,08.10.2023 10:00,TJ Lánov (1),Fotbalový klub Mostek (3),V,4 : 6 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2023-10-14 09:00:00,2023-10-14,2023-10-14,09:00:00,14.10.2023 09:00,TJ Sokol Malé Svatoňovice (6),Bílá Třemešná/Dvůr Králové B (8),V,2 : 5 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-10-14 09:00:00,2023-10-14,2023-10-14,09:00:00,14.10.2023 09:00,Fotbalový klub Mostek (3),SK Červený Kostelec B (2),V,7 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2023-10-14 10:00:00,2023-10-14,2023-10-14,10:00:00,14.10.2023 10:00,TJ Slavoj Teplice nad Metují (5),FK Náchod dívky (7),V,0 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2023-10-14 10:00:00,2023-10-14,2023-10-14,10:00:00,14.10.2023 10:00,Hostinné/Rudník (4),TJ Lánov (1),V,7 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2023-10-14 10:00:00,2023-10-14,2023-10-14,10:00:00,14.10.2023 10:00,Fotbalový klub Mostek (3),SK Červený Kostelec B (2),V,6 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2023-10-14 10:00:00,2023-10-14,2023-10-14,10:00:00,14.10.2023 10:00,TJ Sokol Malé Svatoňovice (6),Bílá Třemešná/Dvůr Králové B (8),V,0 : 6 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-10-14 11:00:00,2023-10-14,2023-10-14,11:00:00,14.10.2023 11:00,TJ Slavoj Teplice nad Metují (5),FK Náchod dívky (7),V,1 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2023-10-14 11:00:00,2023-10-14,2023-10-14,11:00:00,14.10.2023 11:00,Hostinné/Rudník (4),TJ Lánov (1),V,6 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2023-10-21 10:00:00,2023-10-21,2023-10-21,10:00:00,21.10.2023 10:00,FK Náchod dívky (7),TJ Sokol Malé Svatoňovice (6),V,0 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,"Náchod, Na Hamrech",
2023-10-21 11:00:00,2023-10-21,2023-10-21,11:00:00,21.10.2023 11:00,FK Náchod dívky (7),TJ Sokol Malé Svatoňovice (6),V,0 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,"Náchod, Na Hamrech",
2023-10-22 10:00:00,2023-10-22,2023-10-22,10:00:00,22.10.2023 10:00,TJ Lánov (1),TJ Slavoj Teplice nad Metují (5),V,7 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2023-10-22 11:00:00,2023-10-22,2023-10-22,11:00:00,22.10.2023 11:00,TJ Lánov (1),TJ Slavoj Teplice nad Metují (5),V,8 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2023-10-22 12:30:00,2023-10-22,2023-10-22,12:30:00,22.10.2023 12:30,SK Červený Kostelec B (2),Hostinné/Rudník (4),V,0 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2023-10-22 13:30:00,2023-10-22,2023-10-22,13:30:00,22.10.2023 13:30,SK Červený Kostelec B (2),Hostinné/Rudník (4),V,1 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2023-10-26 15:00:00,2023-10-26,2023-10-26,15:00:00,26.10.2023 15:00,Bílá Třemešná/Dvůr Králové B (8),Fotbalový klub Mostek (3),D,2 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2023-10-26 16:00:00,2023-10-26,2023-10-26,16:00:00,26.10.2023 16:00,Bílá Třemešná/Dvůr Králové B (8),Fotbalový klub Mostek (3),D,6 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2023-10-28 10:00:00,2023-10-28,2023-10-28,10:00:00,28.10.2023 10:00,SK Červený Kostelec B (2),TJ Slavoj Teplice nad Metují (5),V,Nezahájeno  (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2023-10-28 10:00:00,2023-10-28,2023-10-28,10:00:00,28.10.2023 10:00,Hostinné/Rudník (4),Fotbalový klub Mostek (3),V,5 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2023-10-28 11:00:00,2023-10-28,2023-10-28,11:00:00,28.10.2023 11:00,Hostinné/Rudník (4),Fotbalový klub Mostek (3),V,2 : 5 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2023-10-29 09:00:00,2023-10-29,2023-10-29,09:00:00,29.10.2023 09:00,TJ Sokol Malé Svatoňovice (6),TJ Lánov (1),V,2 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-10-29 10:00:00,2023-10-29,2023-10-29,10:00:00,29.10.2023 10:00,TJ Sokol Malé Svatoňovice (6),TJ Lánov (1),V,1 : 1 (PK:4:3),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2023-11-12 14:00:00,2023-11-12,2023-11-12,14:00:00,12.11.2023 14:00,FK Náchod dívky (7),Bílá Třemešná/Dvůr Králové B (8),V,2 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Náchod - Hamra,
2023-11-12 15:00:00,2023-11-12,2023-11-12,15:00:00,12.11.2023 15:00,FK Náchod dívky (7),Bílá Třemešná/Dvůr Králové B (8),V,0 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Náchod - Hamra,
2024-04-27 10:00:00,2024-04-27,2024-04-27,10:00:00,27.04.2024 10:00,TJ Slavoj Teplice nad Metují (5),SK Červený Kostelec B (2),V,1 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2024-04-27 11:00:00,2024-04-27,2024-04-27,11:00:00,27.04.2024 11:00,TJ Slavoj Teplice nad Metují (5),SK Červený Kostelec B (2),V,0 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2023-11-04 09:00:00,2023-11-04,2023-11-04,09:00:00,04.11.2023 09:00,Fotbalový klub Mostek (3),TJ Lánov (1),V,5 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2023-11-04 10:00:00,2023-11-04,2023-11-04,10:00:00,04.11.2023 10:00,Fotbalový klub Mostek (3),TJ Lánov (1),V,6 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2023-11-05 14:00:00,2023-11-05,2023-11-05,14:00:00,05.11.2023 14:00,SK Červený Kostelec B (2),Bílá Třemešná/Dvůr Králové B (8),V,1 : 5 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2023-11-05 15:00:00,2023-11-05,2023-11-05,15:00:00,05.11.2023 15:00,SK Červený Kostelec B (2),Bílá Třemešná/Dvůr Králové B (8),V,3 : 6 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-04-24 17:00:00,2024-04-24,2024-04-24,17:00:00,24.04.2024 17:00,Hostinné/Rudník (4),FK Náchod dívky (7),V,7 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-04-24 17:00:00,2024-04-24,2024-04-24,17:00:00,24.04.2024 17:00,TJ Slavoj Teplice nad Metují (5),TJ Sokol Malé Svatoňovice (6),V,3 : 5 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2024-04-24 18:00:00,2024-04-24,2024-04-24,18:00:00,24.04.2024 18:00,Hostinné/Rudník (4),FK Náchod dívky (7),V,8 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-04-24 18:00:00,2024-04-24,2024-04-24,18:00:00,24.04.2024 18:00,TJ Slavoj Teplice nad Metují (5),TJ Sokol Malé Svatoňovice (6),V,0 : 5 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2024-04-06 10:00:00,2024-04-06,2024-04-06,10:00:00,06.04.2024 10:00,TJ Lánov (1),Bílá Třemešná/Dvůr Králové B (8),V,2 : 7 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-04-06 10:00:00,2024-04-06,2024-04-06,10:00:00,06.04.2024 10:00,Hostinné/Rudník (4),TJ Slavoj Teplice nad Metují (5),V,9 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-04-06 10:30:00,2024-04-06,2024-04-06,10:30:00,06.04.2024 10:30,Fotbalový klub Mostek (3),TJ Sokol Malé Svatoňovice (6),V,5 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-04-06 11:00:00,2024-04-06,2024-04-06,11:00:00,06.04.2024 11:00,TJ Lánov (1),Bílá Třemešná/Dvůr Králové B (8),V,2 : 13 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-04-06 11:00:00,2024-04-06,2024-04-06,11:00:00,06.04.2024 11:00,Hostinné/Rudník (4),TJ Slavoj Teplice nad Metují (5),V,18 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-04-06 11:30:00,2024-04-06,2024-04-06,11:30:00,06.04.2024 11:30,Fotbalový klub Mostek (3),TJ Sokol Malé Svatoňovice (6),V,3 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-04-07 09:00:00,2024-04-07,2024-04-07,09:00:00,07.04.2024 09:00,SK Červený Kostelec B (2),FK Náchod dívky (7),V,0 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-04-07 10:00:00,2024-04-07,2024-04-07,10:00:00,07.04.2024 10:00,SK Červený Kostelec B (2),FK Náchod dívky (7),V,0 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-04-13 10:00:00,2024-04-13,2024-04-13,10:00:00,13.04.2024 10:00,TJ Sokol Malé Svatoňovice (6),Hostinné/Rudník (4),V,1 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2024-04-13 10:00:00,2024-04-13,2024-04-13,10:00:00,13.04.2024 10:00,TJ Lánov (1),SK Červený Kostelec B (2),V,2 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-04-13 11:00:00,2024-04-13,2024-04-13,11:00:00,13.04.2024 11:00,TJ Sokol Malé Svatoňovice (6),Hostinné/Rudník (4),V,0 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2024-04-13 11:00:00,2024-04-13,2024-04-13,11:00:00,13.04.2024 11:00,TJ Lánov (1),SK Červený Kostelec B (2),V,4 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-04-13 12:15:00,2024-04-13,2024-04-13,12:15:00,13.04.2024 12:15,Bílá Třemešná/Dvůr Králové B (8),TJ Slavoj Teplice nad Metují (5),D,12 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2024-04-13 13:15:00,2024-04-13,2024-04-13,13:15:00,13.04.2024 13:15,Bílá Třemešná/Dvůr Králové B (8),TJ Slavoj Teplice nad Metují (5),D,19 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2024-04-13 14:00:00,2024-04-13,2024-04-13,14:00:00,13.04.2024 14:00,FK Náchod dívky (7),Fotbalový klub Mostek (3),V,1 : 6 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Běloves / UMT,
2024-04-13 15:00:00,2024-04-13,2024-04-13,15:00:00,13.04.2024 15:00,FK Náchod dívky (7),Fotbalový klub Mostek (3),V,1 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Běloves / UMT,
2024-04-20 10:00:00,2024-04-20,2024-04-20,10:00:00,20.04.2024 10:00,Hostinné/Rudník (4),FK Náchod dívky (7),V,8 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-04-20 11:00:00,2024-04-20,2024-04-20,11:00:00,20.04.2024 11:00,Hostinné/Rudník (4),FK Náchod dívky (7),V,7 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-04-21 10:00:00,2024-04-21,2024-04-21,10:00:00,21.04.2024 10:00,Fotbalový klub Mostek (3),TJ Lánov (1),V,5 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-04-21 11:00:00,2024-04-21,2024-04-21,11:00:00,21.04.2024 11:00,Fotbalový klub Mostek (3),TJ Lánov (1),V,7 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-04-25 17:00:00,2024-04-25,2024-04-25,17:00:00,25.04.2024 17:00,SK Červený Kostelec B (2),Bílá Třemešná/Dvůr Králové B (8),V,2 : 6 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-04-25 18:00:00,2024-04-25,2024-04-25,18:00:00,25.04.2024 18:00,SK Červený Kostelec B (2),Bílá Třemešná/Dvůr Králové B (8),V,1 : 4 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-06-12 17:00:00,2024-06-12,2024-06-12,17:00:00,12.06.2024 17:00,TJ Slavoj Teplice nad Metují (5),TJ Sokol Malé Svatoňovice (6),V,0 : 8 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2024-06-12 18:00:00,2024-06-12,2024-06-12,18:00:00,12.06.2024 18:00,TJ Slavoj Teplice nad Metují (5),TJ Sokol Malé Svatoňovice (6),V,0 : 8 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2024-05-01 10:00:00,2024-05-01,2024-05-01,10:00:00,01.05.2024 10:00,SK Červený Kostelec B (2),TJ Sokol Malé Svatoňovice (6),V,0 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-05-01 11:00:00,2024-05-01,2024-05-01,11:00:00,01.05.2024 11:00,SK Červený Kostelec B (2),TJ Sokol Malé Svatoňovice (6),V,1 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-05-01 12:15:00,2024-05-01,2024-05-01,12:15:00,01.05.2024 12:15,Bílá Třemešná/Dvůr Králové B (8),Hostinné/Rudník (4),D,7 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2024-05-01 13:15:00,2024-05-01,2024-05-01,13:15:00,01.05.2024 13:15,Bílá Třemešná/Dvůr Králové B (8),Hostinné/Rudník (4),D,4 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2024-05-01 14:00:00,2024-05-01,2024-05-01,14:00:00,01.05.2024 14:00,Fotbalový klub Mostek (3),TJ Slavoj Teplice nad Metují (5),V,5 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-05-01 15:00:00,2024-05-01,2024-05-01,15:00:00,01.05.2024 15:00,Fotbalový klub Mostek (3),TJ Slavoj Teplice nad Metují (5),V,10 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-05-22 17:00:00,2024-05-22,2024-05-22,17:00:00,22.05.2024 17:00,TJ Lánov (1),FK Náchod dívky (7),V,5 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-05-22 18:00:00,2024-05-22,2024-05-22,18:00:00,22.05.2024 18:00,TJ Lánov (1),FK Náchod dívky (7),V,11 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-05-04 10:00:00,2024-05-04,2024-05-04,10:00:00,04.05.2024 10:00,Fotbalový klub Mostek (3),Bílá Třemešná/Dvůr Králové B (8),V,2 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-05-04 10:00:00,2024-05-04,2024-05-04,10:00:00,04.05.2024 10:00,Hostinné/Rudník (4),SK Červený Kostelec B (2),V,8 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-05-04 10:00:00,2024-05-04,2024-05-04,10:00:00,04.05.2024 10:00,TJ Slavoj Teplice nad Metují (5),TJ Lánov (1),V,1 : 8 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2024-05-04 11:00:00,2024-05-04,2024-05-04,11:00:00,04.05.2024 11:00,Fotbalový klub Mostek (3),Bílá Třemešná/Dvůr Králové B (8),V,2 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Mostek,
2024-05-04 11:00:00,2024-05-04,2024-05-04,11:00:00,04.05.2024 11:00,Hostinné/Rudník (4),SK Červený Kostelec B (2),V,5 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Rudník,
2024-05-04 11:00:00,2024-05-04,2024-05-04,11:00:00,04.05.2024 11:00,TJ Slavoj Teplice nad Metují (5),TJ Lánov (1),V,1 : 8 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Slavoj Teplice n.M.,
2024-05-05 14:15:00,2024-05-05,2024-05-05,14:15:00,05.05.2024 14:15,TJ Sokol Malé Svatoňovice (6),FK Náchod dívky (7),V,6 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2024-05-05 15:15:00,2024-05-05,2024-05-05,15:15:00,05.05.2024 15:15,TJ Sokol Malé Svatoňovice (6),FK Náchod dívky (7),V,3 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,M.Svatoňovice,
2024-05-08 10:00:00,2024-05-08,2024-05-08,10:00:00,08.05.2024 10:00,FK Náchod dívky (7),TJ Slavoj Teplice nad Metují (5),V,3 : 1 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Náchod - Hamra,
2024-05-08 10:00:00,2024-05-08,2024-05-08,10:00:00,08.05.2024 10:00,TJ Lánov (1),Hostinné/Rudník (4),V,5 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-05-08 10:00:00,2024-05-08,2024-05-08,10:00:00,08.05.2024 10:00,SK Červený Kostelec B (2),Fotbalový klub Mostek (3),V,0 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-05-08 11:00:00,2024-05-08,2024-05-08,11:00:00,08.05.2024 11:00,FK Náchod dívky (7),TJ Slavoj Teplice nad Metují (5),V,2 : 3 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Náchod - Hamra,
2024-05-08 11:00:00,2024-05-08,2024-05-08,11:00:00,08.05.2024 11:00,TJ Lánov (1),Hostinné/Rudník (4),V,4 : 2 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Lánov,
2024-05-08 11:00:00,2024-05-08,2024-05-08,11:00:00,08.05.2024 11:00,SK Červený Kostelec B (2),Fotbalový klub Mostek (3),V,0 : 5 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,Červený Kostelec,
2024-05-08 15:15:00,2024-05-08,2024-05-08,15:15:00,08.05.2024 15:15,Bílá Třemešná/Dvůr Králové B (8),TJ Sokol Malé Svatoňovice (6),D,2 : 2 (PK:3:1),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
2024-05-08 16:15:00,2024-05-08,2024-05-08,16:15:00,08.05.2024 16:15,Bílá Třemešná/Dvůr Králové B (8),TJ Sokol Malé Svatoňovice (6),D,5 : 0 (PK:0:0),OP starších žáků,St. žáci 'B',St_zaci,5,B.Třemešná,
