%Date,Datum utkání,Timestamp,Čas utkání,datum a čas,domácí,hosté,Doma/Venku,skóre,název soutěže,zkratka soutěže,kategorie soutěže,pořadí,hřiště,poznámka
2023-10-14 16:00:00,2023-10-14,2023-10-14,16:00:00,14.10.2023 16:00,TJ Tatran Hostinné (11),Fotbal Club Mladé Buky (1),V,3 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hostinné,
2023-10-14 16:00:00,2023-10-14,2023-10-14,16:00:00,14.10.2023 16:00,FK Poříčí u Trutnova (12),SK Spartak Hajnice (15),V,0 : 10 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Poříčí,
2023-10-14 16:00:00,2023-10-14,2023-10-14,16:00:00,14.10.2023 16:00,TJ Baník Žacléř A (13),TJ Sokol Staré Buky (14),V,1 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Žacléř,
2023-10-15 16:00:00,2023-10-15,2023-10-15,16:00:00,15.10.2023 16:00,TJ Strážné (10),TJ Baník Rtyně v Podkrk. (2),V,1 : 6 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,D.Branná,
2023-10-21 12:30:00,2023-10-21,2023-10-21,12:30:00,21.10.2023 12:30,TJ Spartak Pilníkov (6),TJ Jiskra Bohuslavice nad Ú. (7),V,10 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Pilníkov,
2023-10-21 15:30:00,2023-10-21,2023-10-21,15:30:00,21.10.2023 15:30,TJ Rudník (16),TJ Sokol Staré Buky (14),V,1 : 4 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rudník,
2023-10-21 15:30:00,2023-10-21,2023-10-21,15:30:00,21.10.2023 15:30,Fotbal Club Mladé Buky (1),FK Poříčí u Trutnova (12),V,3 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,M.Buky,
2023-10-21 15:30:00,2023-10-21,2023-10-21,15:30:00,21.10.2023 15:30,TJ Baník Rtyně v Podkrk. (2),TJ Tatran Hostinné (11),V,2 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Rtyně,
2023-10-21 15:30:00,2023-10-21,2023-10-21,15:30:00,21.10.2023 15:30,TJ SOKOL Bílá Třemešná (4),FK Sokol Volanov (9),D,1 : 3 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,B.Třemešná,
2023-10-21 15:30:00,2023-10-21,2023-10-21,15:30:00,21.10.2023 15:30,TJ Jiskra Podhůří (5),Sokol Vítězná (8),V,6 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Podhůří,
2023-10-22 12:30:00,2023-10-22,2023-10-22,12:30:00,22.10.2023 12:30,FC Libotov (3),TJ Strážné (10),V,3 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Libotov,
2023-10-22 13:00:00,2023-10-22,2023-10-22,13:00:00,22.10.2023 13:00,SK Spartak Hajnice (15),TJ Baník Žacléř A (13),V,8 : 0 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hajnice,
2023-10-28 11:30:00,2023-10-28,2023-10-28,11:30:00,28.10.2023 11:30,TJ Sokol Staré Buky (14),SK Spartak Hajnice (15),V,5 : 2 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,St.Buky,
2023-10-28 14:30:00,2023-10-28,2023-10-28,14:30:00,28.10.2023 14:30,TJ Jiskra Bohuslavice nad Ú. (7),TJ Rudník (16),V,5 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Bohuslavice,
2023-10-28 14:30:00,2023-10-28,2023-10-28,14:30:00,28.10.2023 14:30,Sokol Vítězná (8),TJ Spartak Pilníkov (6),V,2 : 7 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Vítězná,
2023-10-28 14:30:00,2023-10-28,2023-10-28,14:30:00,28.10.2023 14:30,FK Sokol Volanov (9),TJ Jiskra Podhůří (5),V,8 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Volanov,
2023-10-28 14:30:00,2023-10-28,2023-10-28,14:30:00,28.10.2023 14:30,TJ Tatran Hostinné (11),FC Libotov (3),V,7 : 1 (PK:0:0),OP II.třídy muži,Muži,Muzi,1,Hostinné,
